designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 6653582671464232192,6653582671464232192,273.98185947359934,-53.724504809304534,0.543640000952576,2.7020072325588442,-0.4394688596581581,1.0595114,18.059122,1.3157539,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4433.5186,4.7462,-0.7701,1332.9235,0.0037,0.0028,0.0015
Gaia DR3 6653582671464241280,6653582671464241280,273.99558321187016,-53.71822293645645,0.6162696155621822,-7.310997506057623,-10.065762286565338,0.9451566,19.721329,2.2801018,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653582671464246400,6653582671464246400,273.986000127185,-53.715009347294476,-0.08306843618502255,-2.1054988545116995,-4.915953978929214,0.9498782,19.614773,1.1114388,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653582671464250112,6653582671464250112,273.98817988107277,-53.712605796599355,0.8245463714297145,-2.383790019119752,-3.9341326272232386,1.0185254,20.12615,0.7023792,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653582671464252032,6653582671464252032,273.9927196530653,-53.71160587890676,-0.33991303781064097,1.4335408141159982,-6.659371879980137,0.9296187,19.43138,0.87311745,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653582671464255744,6653582671464255744,273.9989497132232,-53.709150040001965,0.25763269354633517,-0.010477900966264997,-9.506565859343102,0.992008,18.32678,1.1577892,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4684.311,4.7391,-0.8174,1814.1301,0.0085,0.0066,0.0035
Gaia DR3 6653582671464255872,6653582671464255872,273.9964066699771,-53.70980393055634,0.97935912815973,0.9698505980937095,-9.57679902967859,0.9575303,18.44271,1.9120426,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3972.0984,4.713,-0.2651,930.4489,0.6953,0.4916,0.2702
Gaia DR3 6653582671464596736,6653582671464596736,274.0012089545141,-53.70927406877305,0.20335123818014983,-2.4278330421436602,-6.953881908367614,0.99832845,18.55826,0.8940964,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5330.1616,4.749,-1.2708,2849.4937,0.0028,0.0023,0.0013
Gaia DR3 6653582675754775680,6653582675754775680,273.9862285697592,-53.7236944556746,-2.13634407626997,-3.244955022408277,4.372909977118727,1.2068986,19.621445,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653582675754780672,6653582675754780672,273.9966580895065,-53.710556635780314,-0.038371700954953944,-1.2818965844098003,-6.491533060632069,1.0137291,20.036795,1.221611,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653582675756864384,6653582675756864384,273.98806955099707,-53.723424700125214,0.5264521456895024,-1.931944463829815,-12.867943051648005,1.0198126,20.723228,2.0265026,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653582675756864896,6653582675756864896,273.9915412609846,-53.72138512419578,,,,,20.92326,1.842617,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2249337152452442368,2249337152452442368,295.08881080008166,67.61155476944003,0.025138456555902106,-2.339734650135034,-3.630089260267315,1.0291164,18.472649,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2249337152454256768,2249337152454256768,295.06799893417264,67.61760731280309,0.6425887278828426,-2.940553781552707,-2.4902369658203014,0.99111813,15.239447,0.9063463,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5513.2856,4.2518,-0.7298,1411.3821,0.1406,0.1168,0.0632
Gaia DR3 2249337152454258176,2249337152454258176,295.08810291582694,67.62149496205663,0.6401716695556855,1.8023229368369087,9.280638180193973,1.0740385,15.363608,0.98006916,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5233.893,4.2584,-0.7988,1303.5482,0.1024,0.0839,0.0453
Gaia DR3 2249337182517199232,2249337182517199232,295.0028099469171,67.60253481471851,0.44689030867192453,-5.765825406124238,-5.764162467585475,1.0135427,19.154306,1.3365822,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2249337186813171072,2249337186813171072,294.99962003930506,67.60321917008469,0.038805320118785215,-4.431558306297583,-6.512542362301356,1.0211203,20.714607,1.2615623,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2249337186813907200,2249337186813907200,294.99957076921703,67.59159937207325,0.2089367893689661,-2.5260311901775365,-1.68639362132716,0.97689503,16.022615,0.59711933,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,7222.2437,4.305,-0.2797,3258.6228,0.3713,0.3285,0.1762
Gaia DR3 2249337216877141376,2249337216877141376,295.0043601934861,67.61226460371643,0.5252559732245907,-0.32670501427976806,-5.794767177909361,1.088165,18.110384,1.9023972,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4100.7456,4.6458,-0.0345,953.2343,0.674,0.4796,0.2633
Gaia DR3 2249337216877142144,2249337216877142144,295.0093901943642,67.6187292466611,0.5664943979506163,-1.9188209484613807,-1.792020106568642,0.96358734,20.054249,1.050911,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2249337216880205952,2249337216880205952,295.00554862280444,67.61082225173242,0.41369659224206645,3.199703517863142,4.268187765475606,0.9454787,20.623724,1.5595169,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2249337221173645696,2249337221173645696,295.00804874321955,67.6044219283605,0.6875597290205921,-5.8690132720129515,-3.7594961275367806,1.0635612,16.454174,1.1389456,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5233.8213,4.5997,-0.4936,1074.0293,0.4313,0.3475,0.1869
Gaia DR3 2249337251236879232,2249337251236879232,294.97558953004307,67.60259542363258,0.5290275521949119,-1.8750443504580507,-7.218583913034164,0.98717034,18.696503,1.9451904,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3698.9768,4.8397,-0.473,737.9991,0.4147,0.2889,0.1614
Gaia DR3 2249337251236879360,2249337251236879360,294.98431174190154,67.60599772858062,0.9485625069550445,1.6552804811966095,-2.903470276930649,1.0071157,19.442144,2.3027954,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2249337251236880000,2249337251236880000,294.9586185609921,67.61520078200493,0.7666455998070323,-5.105969997511741,-5.007281503875906,1.0219319,20.579462,1.1272755,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2249337255532510720,2249337255532510720,294.9624963989292,67.60860122770163,0.20264912034985472,-3.819060876962152,-2.6617763201260947,0.9798695,20.472849,1.8294544,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090233515081216,6654090233515081216,277.76399882547867,-53.907319552314945,0.6834999432157702,-5.8348215286720615,-2.4139515805578378,1.0007966,19.044977,1.4280777,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090233515085824,6654090233515085824,277.77834727850785,-53.90253536234729,0.5160856291188178,0.4726182179261109,-6.825841023633473,1.0279199,18.923319,1.0508366,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5059.5713,4.7679,-1.172,2825.9858,0.003,0.0024,0.0013
Gaia DR3 6654090233515089152,6654090233515089152,277.7823398510903,-53.8991246057517,0.03369906934226798,-0.2498480245805465,-3.4407498158522802,0.9704791,19.474312,0.91163826,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090237809220864,6654090237809220864,277.7718480700358,-53.90394523140324,0.5419631685756352,-1.4792298032974283,-6.058494691915878,1.053307,19.5763,0.9299278,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090237811270400,6654090237811270400,277.7874236124744,-53.901184036717936,0.6119672292325427,2.5767703576340963,-9.180525753347867,1.0216603,20.468037,2.3285713,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090237811271808,6654090237811271808,277.7756515517414,-53.90579297739139,-0.3499011834199782,-1.016212357579385,-4.897566754926103,0.990852,20.44291,1.0186119,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090237811273600,6654090237811273600,277.7656908107521,-53.91172122880767,-0.4643444848461418,-2.038237690287887,-7.02421824355234,1.0322156,20.522657,1.0393181,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090237811821184,6654090237811821184,277.7671640220339,-53.91339216072329,,,,,20.815353,1.1235867,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090237812189568,6654090237812189568,277.7823338047727,-53.90903705059408,0.41027945384260667,-0.967431929475459,-3.7662452770230113,0.8913056,20.539724,0.4685669,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090237812838272,6654090237812838272,277.7731354536552,-53.90483662630643,0.9484523566894328,-8.605814338684079,-11.84685098268347,1.0148706,14.105968,0.8668356,28.015158,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5819.8833,4.1198,-0.3073,977.6547,0.1683,0.1407,0.0754
Gaia DR3 6654090237814293248,6654090237814293248,277.78555565763645,-53.90858234764343,,,,,20.981081,1.1855354,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090267874001664,6654090267874001664,277.79476896611186,-53.89976068719334,-0.897511714621063,1.6303656010824203,-15.097577365703366,2.2369263,18.50112,1.0506973,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090267874004864,6654090267874004864,277.7900799979465,-53.89664913303663,-0.1529186390382498,-0.45986597500594373,-0.7166045798995717,1.0218111,19.499588,0.8061638,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6654090267874011904,6654090267874011904,277.80606383524275,-53.89343332422976,0.06980965007273554,-0.9239489621566129,-8.242292317520594,0.9995173,18.340044,0.8417072,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5510.6196,4.7513,-1.6473,2722.3213,0.0084,0.007,0.0038
Gaia DR3 6654090267874018688,6654090267874018688,277.8112726110503,-53.88887034159035,0.3322181399482115,-1.5163356286812164,-10.836542881959112,1.0072209,17.881628,0.722847,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5931.9297,4.6385,-1.8107,3000.0435,0.0093,0.0079,0.0044
Gaia DR3 6653328860370407296,6653328860370407296,270.73766256479564,-54.043898052463796,-1.239669353694923,-9.318901086918057,-12.979542631599145,1.0126764,20.84245,2.3041878,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328860370407552,6653328860370407552,270.7276156875371,-54.05005693356053,0.3421000037647197,2.1338761046570363,-3.536015090084303,1.01471,20.671688,1.480732,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328860370676992,6653328860370676992,270.72677956782496,-54.04287022674671,-1.8665849940262738,-3.395664606836461,-9.650710866849696,0.877493,20.604517,0.90786743,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328860370678528,6653328860370678528,270.73291931557156,-54.04599369993384,2.2784593500791477,-2.339155848039837,-4.4969972429208545,0.94252276,20.78833,2.0048084,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328860370678784,6653328860370678784,270.74228131777375,-54.04247493797705,1.7417206913879586,7.237130775319365,-1.0809007099706223,0.9860144,20.786076,2.257101,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328860374795392,6653328860374795392,270.7475825687148,-54.04100900997134,0.07352841779418269,-3.4176094534600416,-4.002850829084126,1.1188177,14.925393,1.4731703,-141.33955,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4760.644,3.2067,0.1313,2346.2212,0.763,0.5845,0.3074
Gaia DR3 6653328860374795520,6653328860374795520,270.7508082797175,-54.03433606446494,0.2358235014475001,-1.9022059959949043,-10.236000004945739,0.9179182,19.51575,1.4886913,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328860374795776,6653328860374795776,270.75282217498994,-54.030487054543435,0.8565866840511261,1.0313050557735526,-7.587094658102374,1.0189817,14.376395,0.8311434,31.604397,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5950.5728,4.2578,-0.3606,1109.8127,0.1868,0.1573,0.0846
Gaia DR3 6653328860374796160,6653328860374796160,270.7335676154229,-54.043139800739134,,,,,20.887512,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328860374993664,6653328860374993664,270.74605221662637,-54.04305191632885,,,,,21.02203,1.3298473,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328890435261312,6653328890435261312,270.76554129699156,-54.04581924766929,0.07185207243635462,-2.206299408831246,-4.613902340284065,1.0226936,16.817762,1.2630596,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4976.3604,4.4342,-0.0096,1585.3389,0.4513,0.3553,0.1882
Gaia DR3 6653328890435261440,6653328890435261440,270.7615087475209,-54.04591772409361,0.07125765582059276,-1.1816812200211582,-2.4322609413541287,1.0586852,17.382002,0.93385506,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5268.0586,4.7189,-1.5231,1568.4952,0.0215,0.0177,0.0096
Gaia DR3 6653328890435265024,6653328890435265024,270.77384011880235,-54.04427478061579,0.35500265232498646,-1.1102827691364963,-6.265329364234829,1.0559851,18.22454,1.0869541,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4884.119,4.746,-1.1207,1887.3832,0.0093,0.0074,0.004
Gaia DR3 6653328890435265664,6653328890435265664,270.7594886409926,-54.04344209394173,0.5760877034154529,-3.3924554732577046,-3.243390875392475,0.9683062,19.897102,1.0388813,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653328890435268096,6653328890435268096,270.76282843749135,-54.04305153857714,0.6450417767444111,1.2550205809396657,-6.572984607844542,1.0331814,19.10078,1.2890968,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653783332342018176,6653783332342018176,276.82317136732763,-52.22631037296049,1.4924873951618336,3.1399600822223013,-10.799076410331725,1.338734,19.171228,2.364315,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653783336627847552,6653783336627847552,276.83543065796994,-52.219409418131114,0.5267260960102149,-7.5631738830191875,-10.062847417844345,0.9421769,19.357918,1.1009159,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653783336631469696,6653783336631469696,276.83786597466775,-52.22165380821683,1.0795924792744396,-9.857896338918861,-29.949383688694898,0.99129015,18.48052,1.7715187,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3821.1877,4.8716,-0.9104,733.0438,0.1005,0.0721,0.0389
Gaia DR3 6653783336631470592,6653783336631470592,276.8228399017579,-52.23236474441607,0.29449642595445696,-1.3522573581155353,-4.2612071085310115,0.9596136,18.856457,1.6067009,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653783336631470848,6653783336631470848,276.83690578598623,-52.21803753471175,1.6077496199355128,4.891412776464035,-27.69001642939672,1.0985518,15.265684,1.288393,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4704.761,4.6415,0.1296,528.0436,0.1804,0.1398,0.0733
Gaia DR3 6653783336631470976,6653783336631470976,276.8239193149677,-52.229155190345786,0.22041725669424606,-0.1699302838284796,-1.5078259363683024,1.0557462,14.835933,0.4264288,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,7749.2524,3.9287,-0.4024,4021.614,0.3296,0.2997,0.1602
Gaia DR3 6653783366696143360,6653783366696143360,276.8483827974015,-52.220746216084294,0.18726243381135602,1.4320986503398099,-3.5982478092050605,0.9616658,17.222462,0.94548607,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5252.2686,4.6688,-0.8826,1626.3842,0.0139,0.0114,0.0061
Gaia DR3 6653783366696149248,6653783366696149248,276.8455832007904,-52.21542286298387,0.6102263199702271,-3.3539026828971332,-12.157557421211656,0.97010064,19.288645,0.8173218,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653783366696154112,6653783366696154112,276.86236842332187,-52.211321153249315,0.36495382778211133,-4.284652359805711,-5.893250870657024,0.95266896,19.671064,1.0072479,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653783366696154240,6653783366696154240,276.8539288451184,-52.21125195716458,0.2439701329788548,1.5468818685663068,-4.702894360073883,0.95443636,17.25888,0.8017349,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5671.418,4.6955,-1.0248,1991.8923,0.0097,0.0082,0.0044
Gaia DR3 6653783366696156928,6653783366696156928,276.8690222368215,-52.209095823126866,0.5407910315060097,-1.9169554944495,-2.551033061645491,0.92030144,19.18891,1.8376522,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653783366696158720,6653783366696158720,276.8667738543556,-52.20706679077711,-0.4348383117795037,-0.21167031899550934,-2.426691632111886,1.2255837,19.578978,0.9983139,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 6653783366696163584,6653783366696163584,276.86764324056753,-52.202931856349146,0.7332460990120626,-0.9495591950059218,1.4815632284744704,0.94478667,18.5942,1.4058666,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4201.8125,4.76,-0.5459,1430.8838,0.0105,0.0078,0.0041
Gaia DR3 6653783366696490368,6653783366696490368,276.8632652100628,-52.20586064714446,0.15029920992314227,-5.710679185840507,-5.003264519077695,0.9709736,20.334438,0.28889656,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2250436629722851840,2250436629722851840,305.0491386811411,69.27905040762441,,,,,20.54735,1.7094555,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2250436659785523584,2250436659785523584,305.0620915542279,69.2982880606114,0.8971472676107436,1.266137928286859,2.3383503039988445,1.0158986,20.12561,1.8463726,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2250436694145232512,2250436694145232512,304.97251568375367,69.27976615225391,0.2828812009167779,-1.0227098649044435,-1.5033129380997194,1.06489,19.344099,1.9095383,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 2250436698440664832,2250436698440664832,304.968376108031,69.26737616984491,0.5021965796729678,-2.243111481066908,-3.3195900653800567,0.98762745,20.100624,1.222681,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
